1.00E+00,2.00E+00,1.609343998,1
2.00E+00,3.00E+00,1.609343998,2
3.00E+00,4.00E+00,1.609343998,3
4,5,1.609343998,4
5,6,1.609343998,5
6,7,1.609343998,6
7,8,1.609343998,7
7,9,1.609343998,8
9,10,1.609343998,9
4,11,1.609343998,10
11,12,1.609343998,11
12,13,1.609343998,12
13,14,1.609343998,13
14,15,1.609343998,14
15,16,1.609343998,15
16,17,1.609343998,16
17,18,1.609343998,17
18,19,1.609343998,18
19,20,1.609343998,19
16,21,1.609343998,20
12,22,1.609343998,21
